time (min), RI signal
19.39833,0.165
19.4,0.165
19.40167,0.165
19.40333,0.165
19.405,0.163
19.40667,0.164
19.40833,0.164
19.41,0.163
19.41167,0.164
19.41333,0.164
19.415,0.166
19.41667,0.165
19.41833,0.164
19.42,0.165
19.42167,0.167
19.42333,0.168
19.425,0.168
19.42667,0.167
19.42833,0.164
19.43,0.163
19.43167,0.163
19.43333,0.163
19.435,0.163
19.43667,0.164
19.43833,0.165
19.44,0.165
19.44167,0.165
19.44333,0.165
19.445,0.164
19.44667,0.165
19.44833,0.166
19.45,0.165
19.45167,0.165
19.45333,0.164
19.455,0.164
19.45667,0.165
19.45833,0.164
19.46,0.164
19.46167,0.165
19.46333,0.167
19.465,0.167
19.46667,0.167
19.46833,0.167
19.47,0.165
19.47167,0.165
19.47333,0.164
19.475,0.163
19.47667,0.163
19.47833,0.161
19.48,0.161
19.48167,0.163
19.48333,0.164
19.485,0.164
19.48667,0.166
19.48833,0.165
19.49,0.162
19.49167,0.162
19.49333,0.16
19.495,0.16
19.49667,0.161
19.49833,0.161
19.5,0.161
19.50167,0.16
19.50333,0.162
19.505,0.162
19.50667,0.164
19.50833,0.163
19.51,0.164
19.51167,0.165
19.51333,0.164
19.515,0.163
19.51667,0.163
19.51833,0.163
19.52,0.165
19.52167,0.167
19.52333,0.166
19.525,0.166
19.52667,0.164
19.52833,0.163
19.53,0.161
19.53167,0.16
19.53333,0.16
19.535,0.16
19.53667,0.159
19.53833,0.158
19.54,0.158
19.54167,0.159
19.54333,0.158
19.545,0.161
19.54667,0.161
19.54833,0.159
19.55,0.159
19.55167,0.161
19.55333,0.161
19.555,0.161
19.55667,0.162
19.55833,0.16
19.56,0.161
19.56167,0.161
19.56333,0.16
19.565,0.161
19.56667,0.16
19.56833,0.163
19.57,0.163
19.57167,0.164
19.57333,0.164
19.575,0.163
19.57667,0.161
19.57833,0.163
19.58,0.161
19.58167,0.161
19.58333,0.161
19.585,0.161
19.58667,0.16
19.58833,0.159
19.59,0.159
19.59167,0.159
19.59333,0.158
19.595,0.157
19.59667,0.156
19.59833,0.155
19.6,0.153
19.60167,0.153
19.60333,0.154
19.605,0.153
19.60667,0.154
19.60833,0.154
19.61,0.154
19.61167,0.154
19.61333,0.156
19.615,0.159
19.61667,0.16
19.61833,0.16
19.62,0.161
19.62167,0.16
19.62333,0.16
19.625,0.161
19.62667,0.161
19.62833,0.162
19.63,0.163
19.63167,0.161
19.63333,0.162
19.635,0.161
19.63667,0.16
19.63833,0.16
19.64,0.159
19.64167,0.159
19.64333,0.159
19.645,0.158
19.64667,0.156
19.64833,0.157
19.65,0.158
19.65167,0.158
19.65333,0.159
19.655,0.159
19.65667,0.158
19.65833,0.157
19.66,0.158
19.66167,0.16
19.66333,0.161
19.665,0.16
19.66667,0.16
19.66833,0.16
19.67,0.16
19.67167,0.16
19.67333,0.159
19.675,0.158
19.67667,0.158
19.67833,0.158
19.68,0.157
19.68167,0.156
19.68333,0.156
19.685,0.156
19.68667,0.155
19.68833,0.154
19.69,0.154
19.69167,0.153
19.69333,0.153
19.695,0.153
19.69667,0.154
19.69833,0.156
19.7,0.156
19.70167,0.157
19.70333,0.159
19.705,0.16
19.70667,0.158
19.70833,0.157
19.71,0.158
19.71167,0.157
19.71333,0.158
19.715,0.157
19.71667,0.156
19.71833,0.154
19.72,0.154
19.72167,0.155
19.72333,0.156
19.725,0.154
19.72667,0.155
19.72833,0.155
19.73,0.155
19.73167,0.155
19.73333,0.154
19.735,0.153
19.73667,0.153
19.73833,0.154
19.74,0.157
19.74167,0.156
19.74333,0.153
19.745,0.153
19.74667,0.153
19.74833,0.154
19.75,0.152
19.75167,0.152
19.75333,0.152
19.755,0.15
19.75667,0.152
19.75833,0.152
19.76,0.153
19.76167,0.153
19.76333,0.154
19.765,0.154
19.76667,0.154
19.76833,0.155
19.77,0.155
19.77167,0.157
19.77333,0.157
19.775,0.157
19.77667,0.157
19.77833,0.156
19.78,0.156
19.78167,0.154
19.78333,0.156
19.785,0.156
19.78667,0.157
19.78833,0.159
19.79,0.159
19.79167,0.159
19.79333,0.159
19.795,0.159
19.79667,0.16
19.79833,0.159
19.8,0.158
19.80167,0.158
19.80333,0.158
19.805,0.157
19.80667,0.157
19.80833,0.157
19.81,0.159
19.81167,0.161
19.81333,0.162
19.815,0.163
19.81667,0.163
19.81833,0.167
19.82,0.17
19.82167,0.171
19.82333,0.173
19.825,0.175
19.82667,0.18
19.82833,0.183
19.83,0.184
19.83167,0.188
19.83333,0.191
19.835,0.197
19.83667,0.2
19.83833,0.203
19.84,0.208
19.84167,0.214
19.84333,0.22
19.845,0.225
19.84667,0.233
19.84833,0.241
19.85,0.249
19.85167,0.258
19.85333,0.267
19.855,0.277
19.85667,0.288
19.85833,0.297
19.86,0.312
19.86167,0.328
19.86333,0.347
19.865,0.365
19.86667,0.378
19.86833,0.4
19.87,0.422
19.87167,0.446
19.87333,0.471
19.875,0.492
19.87667,0.524
19.87833,0.555
19.88,0.587
19.88167,0.62
19.88333,0.648
19.885,0.695
19.88667,0.733
19.88833,0.776
19.89,0.822
19.89167,0.859
19.89333,0.917
19.895,0.97
19.89667,1.026
19.89833,1.083
19.9,1.131
19.90167,1.207
19.90333,1.273
19.905,1.342
19.90667,1.414
19.90833,1.466
19.91,1.567
19.91167,1.646
19.91333,1.728
19.915,1.813
19.91667,1.876
19.91833,1.993
19.92,2.087
19.92167,2.182
19.92333,2.281
19.925,2.36
19.92667,2.485
19.92833,2.589
19.93,2.696
19.93167,2.805
19.93333,2.893
19.935,3.03
19.93667,3.143
19.93833,3.259
19.94,3.377
19.94167,3.459
19.94333,3.614
19.945,3.734
19.94667,3.854
19.94833,3.974
19.95,4.069
19.95167,4.211
19.95333,4.333
19.955,4.454
19.95667,4.572
19.95833,4.669
19.96,4.809
19.96167,4.923
19.96333,5.037
19.965,5.149
19.96667,5.226
19.96833,5.371
19.97,5.481
19.97167,5.589
19.97333,5.695
19.975,5.769
19.97667,5.901
19.97833,5.998
19.98,6.094
19.98167,6.19
19.98333,6.263
19.985,6.371
19.98667,6.457
19.98833,6.543
19.99,6.627
19.99167,6.689
19.99333,6.783
19.995,6.859
19.99667,6.932
19.99833,7.003
20,7.057
20.00167,7.135
20.00333,7.198
20.005,7.259
20.00667,7.317
20.00833,7.361
20.01,7.426
20.01167,7.478
20.01333,7.527
20.015,7.572
20.01667,7.606
20.01833,7.657
20.02,7.702
20.02167,7.742
20.02333,7.78
20.025,7.809
20.02667,7.848
20.02833,7.879
20.03,7.908
20.03167,7.935
20.03333,7.956
20.035,7.986
20.03667,8.01
20.03833,8.032
20.04,8.048
20.04167,8.064
20.04333,8.086
20.045,8.103
20.04667,8.117
20.04833,8.131
20.05,8.141
20.05167,8.157
20.05333,8.167
20.055,8.176
20.05667,8.184
20.05833,8.187
20.06,8.196
20.06167,8.203
20.06333,8.207
20.065,8.209
20.06667,8.211
20.06833,8.213
20.07,8.215
20.07167,8.216
20.07333,8.214
20.075,8.213
20.07667,8.211
20.07833,8.209
20.08,8.206
20.08167,8.202
20.08333,8.199
20.085,8.192
20.08667,8.185
20.08833,8.177
20.09,8.17
20.09167,8.166
20.09333,8.158
20.095,8.149
20.09667,8.139
20.09833,8.129
20.1,8.122
20.10167,8.107
20.10333,8.097
20.105,8.087
20.10667,8.076
20.10833,8.066
20.11,8.05
20.11167,8.039
20.11333,8.029
20.115,8.016
20.11667,8.005
20.11833,7.989
20.12,7.975
20.12167,7.963
20.12333,7.949
20.125,7.939
20.12667,7.923
20.12833,7.909
20.13,7.892
20.13167,7.876
20.13333,7.863
20.135,7.844
20.13667,7.827
20.13833,7.812
20.14,7.797
20.14167,7.785
20.14333,7.763
20.145,7.744
20.14667,7.725
20.14833,7.708
20.15,7.692
20.15167,7.671
20.15333,7.652
20.155,7.637
20.15667,7.62
20.15833,7.606
20.16,7.582
20.16167,7.561
20.16333,7.543
20.165,7.523
20.16667,7.512
20.16833,7.49
20.17,7.473
20.17167,7.454
20.17333,7.435
20.175,7.42
20.17667,7.398
20.17833,7.379
20.18,7.36
20.18167,7.342
20.18333,7.327
20.185,7.304
20.18667,7.284
20.18833,7.264
20.19,7.245
20.19167,7.229
20.19333,7.205
20.195,7.186
20.19667,7.166
20.19833,7.145
20.2,7.128
20.20167,7.103
20.20333,7.084
20.205,7.066
20.20667,7.046
20.20833,7.03
20.21,7.006
20.21167,6.986
20.21333,6.966
20.215,6.946
20.21667,6.93
20.21833,6.905
20.22,6.883
20.22167,6.862
20.22333,6.84
20.225,6.824
20.22667,6.798
20.22833,6.778
20.23,6.758
20.23167,6.738
20.23333,6.722
20.235,6.699
20.23667,6.677
20.23833,6.658
20.24,6.639
20.24167,6.622
20.24333,6.598
20.245,6.576
20.24667,6.555
20.24833,6.537
20.25,6.521
20.25167,6.499
20.25333,6.481
20.255,6.46
20.25667,6.439
20.25833,6.424
20.26,6.4
20.26167,6.379
20.26333,6.359
20.265,6.34
20.26667,6.324
20.26833,6.298
20.27,6.277
20.27167,6.258
20.27333,6.237
20.275,6.22
20.27667,6.196
20.27833,6.176
20.28,6.155
20.28167,6.135
20.28333,6.118
20.285,6.093
20.28667,6.075
20.28833,6.055
20.29,6.035
20.29167,6.017
20.29333,5.994
20.295,5.975
20.29667,5.954
20.29833,5.934
20.3,5.917
20.30167,5.893
20.30333,5.871
20.305,5.852
20.30667,5.833
20.30833,5.82
20.31,5.797
20.31167,5.78
20.31333,5.759
20.315,5.737
20.31667,5.723
20.31833,5.698
20.32,5.677
20.32167,5.658
20.32333,5.64
20.325,5.625
20.32667,5.602
20.32833,5.584
20.33,5.564
20.33167,5.542
20.33333,5.527
20.335,5.505
20.33667,5.489
20.33833,5.471
20.34,5.449
20.34167,5.432
20.34333,5.408
20.345,5.39
20.34667,5.37
20.34833,5.353
20.35,5.338
20.35167,5.316
20.35333,5.295
20.355,5.274
20.35667,5.255
20.35833,5.241
20.36,5.217
20.36167,5.2
20.36333,5.181
20.365,5.162
20.36667,5.146
20.36833,5.123
20.37,5.105
20.37167,5.087
20.37333,5.07
20.375,5.056
20.37667,5.034
20.37833,5.015
20.38,4.998
20.38167,4.978
20.38333,4.964
20.385,4.939
20.38667,4.922
20.38833,4.905
20.39,4.886
20.39167,4.873
20.39333,4.854
20.395,4.834
20.39667,4.816
20.39833,4.797
20.4,4.783
20.40167,4.76
20.40333,4.743
20.405,4.724
20.40667,4.708
20.40833,4.694
20.41,4.672
20.41167,4.653
20.41333,4.634
20.415,4.616
20.41667,4.603
20.41833,4.582
20.42,4.564
20.42167,4.547
20.42333,4.531
20.425,4.518
20.42667,4.498
20.42833,4.481
20.43,4.463
20.43167,4.446
20.43333,4.433
20.435,4.413
20.43667,4.397
20.43833,4.38
20.44,4.363
20.44167,4.35
20.44333,4.33
20.445,4.314
20.44667,4.297
20.44833,4.28
20.45,4.267
20.45167,4.247
20.45333,4.23
20.455,4.214
20.45667,4.198
20.45833,4.185
20.46,4.166
20.46167,4.15
20.46333,4.134
20.465,4.117
20.46667,4.104
20.46833,4.084
20.47,4.068
20.47167,4.052
20.47333,4.036
20.475,4.02
20.47667,4
20.47833,3.984
20.48,3.968
20.48167,3.952
20.48333,3.941
20.485,3.922
20.48667,3.909
20.48833,3.893
20.49,3.876
20.49167,3.864
20.49333,3.844
20.495,3.828
20.49667,3.811
20.49833,3.795
20.5,3.785
20.50167,3.764
20.50333,3.748
20.505,3.734
20.50667,3.719
20.50833,3.707
20.51,3.69
20.51167,3.676
20.51333,3.661
20.515,3.647
20.51667,3.634
20.51833,3.617
20.52,3.602
20.52167,3.587
20.52333,3.573
20.525,3.561
20.52667,3.544
20.52833,3.528
20.53,3.514
20.53167,3.5
20.53333,3.49
20.535,3.472
20.53667,3.458
20.53833,3.445
20.54,3.431
20.54167,3.42
20.54333,3.402
20.545,3.388
20.54667,3.375
20.54833,3.361
20.55,3.35
20.55167,3.332
20.55333,3.316
20.555,3.301
20.55667,3.287
20.55833,3.279
20.56,3.265
20.56167,3.249
20.56333,3.235
20.565,3.221
20.56667,3.211
20.56833,3.195
20.57,3.182
20.57167,3.169
20.57333,3.156
20.575,3.144
20.57667,3.127
20.57833,3.113
20.58,3.102
20.58167,3.09
20.58333,3.079
20.585,3.063
20.58667,3.049
20.58833,3.034
20.59,3.022
20.59167,3.011
20.59333,2.995
20.595,2.982
20.59667,2.969
20.59833,2.956
20.6,2.945
20.60167,2.932
20.60333,2.919
20.605,2.906
20.60667,2.894
20.60833,2.884
20.61,2.87
20.61167,2.859
20.61333,2.846
20.615,2.834
20.61667,2.826
20.61833,2.813
20.62,2.801
20.62167,2.79
20.62333,2.776
20.625,2.766
20.62667,2.751
20.62833,2.739
20.63,2.726
20.63167,2.714
20.63333,2.705
20.635,2.692
20.63667,2.679
20.63833,2.667
20.64,2.655
20.64167,2.644
20.64333,2.631
20.645,2.617
20.64667,2.606
20.64833,2.595
20.65,2.586
20.65167,2.574
20.65333,2.561
20.655,2.549
20.65667,2.537
20.65833,2.528
20.66,2.515
20.66167,2.505
20.66333,2.493
20.665,2.483
20.66667,2.474
20.66833,2.46
20.67,2.45
20.67167,2.438
20.67333,2.427
20.675,2.417
20.67667,2.402
20.67833,2.392
20.68,2.381
20.68167,2.373
20.68333,2.364
20.685,2.351
20.68667,2.342
20.68833,2.333
20.69,2.322
20.69167,2.315
20.69333,2.302
20.695,2.292
20.69667,2.282
20.69833,2.273
20.7,2.267
20.70167,2.251
20.70333,2.241
20.705,2.229
20.70667,2.218
20.70833,2.21
20.71,2.198
20.71167,2.187
20.71333,2.176
20.715,2.167
20.71667,2.158
20.71833,2.148
20.72,2.14
20.72167,2.132
20.72333,2.125
20.725,2.116
20.72667,2.103
20.72833,2.094
20.73,2.084
20.73167,2.076
20.73333,2.07
20.735,2.058
20.73667,2.047
20.73833,2.035
20.74,2.025
20.74167,2.017
20.74333,2.006
20.745,1.996
20.74667,1.986
20.74833,1.977
20.75,1.971
20.75167,1.959
20.75333,1.949
20.755,1.942
20.75667,1.935
20.75833,1.927
20.76,1.915
20.76167,1.908
20.76333,1.901
20.765,1.892
20.76667,1.884
20.76833,1.875
20.77,1.864
20.77167,1.858
20.77333,1.85
20.775,1.843
20.77667,1.833
20.77833,1.826
20.78,1.817
20.78167,1.809
20.78333,1.803
20.785,1.793
20.78667,1.786
20.78833,1.776
20.79,1.766
20.79167,1.759
20.79333,1.75
20.795,1.74
20.79667,1.732
20.79833,1.722
20.8,1.716
20.80167,1.708
20.80333,1.702
20.805,1.695
20.80667,1.687
20.80833,1.68
20.81,1.671
20.81167,1.664
20.81333,1.656
20.815,1.648
20.81667,1.643
20.81833,1.634
20.82,1.625
20.82167,1.616
20.82333,1.607
20.825,1.601
20.82667,1.591
20.82833,1.583
20.83,1.577
20.83167,1.569
20.83333,1.565
20.835,1.555
20.83667,1.547
20.83833,1.54
20.84,1.533
20.84167,1.527
20.84333,1.518
20.845,1.514
20.84667,1.508
20.84833,1.503
20.85,1.497
20.85167,1.488
20.85333,1.481
20.855,1.474
20.85667,1.468
20.85833,1.462
20.86,1.453
20.86167,1.446
20.86333,1.439
20.865,1.432
20.86667,1.426
20.86833,1.42
20.87,1.415
20.87167,1.407
20.87333,1.401
20.875,1.394
20.87667,1.387
20.87833,1.38
20.88,1.374
20.88167,1.369
20.88333,1.364
20.885,1.357
20.88667,1.35
20.88833,1.344
20.89,1.336
20.89167,1.33
20.89333,1.323
20.895,1.316
20.89667,1.309
20.89833,1.303
20.9,1.3
20.90167,1.295
20.90333,1.291
20.905,1.285
20.90667,1.281
20.90833,1.275
20.91,1.266
20.91167,1.26
20.91333,1.253
20.915,1.248
20.91667,1.245
20.91833,1.238
20.92,1.231
20.92167,1.225
20.92333,1.22
20.925,1.215
20.92667,1.21
20.92833,1.203
20.93,1.197
20.93167,1.192
20.93333,1.187
20.935,1.181
20.93667,1.174
20.93833,1.169
20.94,1.163
20.94167,1.159
20.94333,1.151
20.945,1.145
20.94667,1.141
20.94833,1.135
20.95,1.132
20.95167,1.126
20.95333,1.123
20.955,1.119
20.95667,1.115
20.95833,1.109
20.96,1.102
20.96167,1.098
20.96333,1.094
20.965,1.09
20.96667,1.085
20.96833,1.079
20.97,1.077
20.97167,1.071
20.97333,1.066
20.975,1.062
20.97667,1.054
20.97833,1.05
20.98,1.045
20.98167,1.039
20.98333,1.035
20.985,1.03
20.98667,1.026
20.98833,1.023
20.99,1.017
20.99167,1.013
20.99333,1.007
20.995,1.004
20.99667,0.999
20.99833,0.995
21,0.99
21.00167,0.985
21.00333,0.982
21.005,0.979
21.00667,0.973
21.00833,0.969
21.01,0.964
21.01167,0.96
21.01333,0.956
21.015,0.95
21.01667,0.947
21.01833,0.943
21.02,0.938
21.02167,0.932
21.02333,0.93
21.025,0.928
21.02667,0.922
21.02833,0.915
21.03,0.91
21.03167,0.906
21.03333,0.903
21.035,0.898
21.03667,0.895
21.03833,0.892
21.04,0.888
21.04167,0.885
21.04333,0.879
21.045,0.875
21.04667,0.872
21.04833,0.867
21.05,0.865
21.05167,0.862
21.05333,0.858
21.055,0.855
21.05667,0.852
21.05833,0.851
21.06,0.847
21.06167,0.844
21.06333,0.837
21.065,0.834
21.06667,0.831
21.06833,0.826
21.07,0.823
21.07167,0.819
21.07333,0.814
21.075,0.812
21.07667,0.808
21.07833,0.803
21.08,0.8
21.08167,0.796
21.08333,0.795
21.085,0.791
21.08667,0.786
21.08833,0.782
21.09,0.778
21.09167,0.773
21.09333,0.768
21.095,0.767
21.09667,0.763
21.09833,0.761
21.1,0.759
21.10167,0.756
21.10333,0.754
21.105,0.751
21.10667,0.75
21.10833,0.747
21.11,0.744
21.11167,0.741
21.11333,0.738
21.115,0.736
21.11667,0.734
21.11833,0.731
21.12,0.728
21.12167,0.724
21.12333,0.722
21.125,0.72
21.12667,0.716
21.12833,0.713
21.13,0.711
21.13167,0.707
21.13333,0.705
21.135,0.701
21.13667,0.699
21.13833,0.694
21.14,0.691
21.14167,0.689
21.14333,0.685
21.145,0.682
21.14667,0.678
21.14833,0.676
21.15,0.675
21.15167,0.673
21.15333,0.67
21.155,0.666
21.15667,0.663
21.15833,0.659
21.16,0.656
21.16167,0.654
21.16333,0.65
21.165,0.648
21.16667,0.645
21.16833,0.643
21.17,0.643
21.17167,0.641
21.17333,0.637
21.175,0.636
21.17667,0.635
21.17833,0.632
21.18,0.63
21.18167,0.628
21.18333,0.625
21.185,0.621
21.18667,0.618
21.18833,0.618
21.19,0.617
21.19167,0.614
21.19333,0.611
21.195,0.609
21.19667,0.609
21.19833,0.606
21.2,0.604
21.20167,0.598
21.20333,0.594
21.205,0.592
21.20667,0.59
21.20833,0.59
21.21,0.587
21.21167,0.587
21.21333,0.584
21.215,0.581
21.21667,0.578
21.21833,0.575
21.22,0.571
21.22167,0.569
21.22333,0.567
21.225,0.568
21.22667,0.567
21.22833,0.566
21.23,0.564
21.23167,0.563
21.23333,0.561
21.235,0.558
21.23667,0.554
21.23833,0.552
21.24,0.549
21.24167,0.546
21.24333,0.544
21.245,0.544
21.24667,0.542
21.24833,0.539
21.25,0.538
21.25167,0.535
21.25333,0.533
21.255,0.531
21.25667,0.529
21.25833,0.528
21.26,0.526
21.26167,0.525
21.26333,0.525
21.265,0.525
21.26667,0.524
21.26833,0.521
21.27,0.518
21.27167,0.515
21.27333,0.512
21.275,0.511
21.27667,0.51
21.27833,0.511
21.28,0.509
21.28167,0.509
21.28333,0.508
21.285,0.508
21.28667,0.505
21.28833,0.502
21.29,0.5
21.29167,0.497
21.29333,0.496
21.295,0.494
21.29667,0.496
21.29833,0.495
21.3,0.494
21.30167,0.491
21.30333,0.489
21.305,0.485
21.30667,0.484
21.30833,0.482
21.31,0.481
21.31167,0.48
21.31333,0.478
21.315,0.476
21.31667,0.474
21.31833,0.471
21.32,0.469
21.32167,0.467
21.32333,0.466
21.325,0.465
21.32667,0.464
21.32833,0.463
21.33,0.461
21.33167,0.459
21.33333,0.459
21.335,0.455
21.33667,0.454
21.33833,0.453
21.34,0.452
21.34167,0.45
21.34333,0.449
21.345,0.448
21.34667,0.446
21.34833,0.446
21.35,0.446
21.35167,0.445
21.35333,0.442
21.355,0.441
21.35667,0.439
21.35833,0.438
21.36,0.436
21.36167,0.435
21.36333,0.433
21.365,0.431
21.36667,0.428
21.36833,0.428
21.37,0.428
21.37167,0.427
21.37333,0.425
21.375,0.423
21.37667,0.424
21.37833,0.424
21.38,0.422
21.38167,0.421
21.38333,0.419
21.385,0.416
21.38667,0.414
21.38833,0.414
21.39,0.413
21.39167,0.413
21.39333,0.413
21.395,0.412
21.39667,0.41
21.39833,0.409
21.4,0.408
21.40167,0.408
21.40333,0.407
21.405,0.405
21.40667,0.405
21.40833,0.405
21.41,0.406
21.41167,0.405
21.41333,0.401
21.415,0.398
21.41667,0.398
21.41833,0.398
21.42,0.399
21.42167,0.398
21.42333,0.398
21.425,0.396
21.42667,0.395
21.42833,0.395
21.43,0.392
21.43167,0.392
21.43333,0.392
21.435,0.39
21.43667,0.387
21.43833,0.386
21.44,0.387
21.44167,0.386
21.44333,0.386
21.445,0.384
21.44667,0.382
21.44833,0.377
21.45,0.377
21.45167,0.377
21.45333,0.376
21.455,0.376
21.45667,0.375
21.45833,0.376
21.46,0.376
21.46167,0.375
21.46333,0.372
21.465,0.373
21.46667,0.37
21.46833,0.368
21.47,0.367
21.47167,0.366
21.47333,0.365
21.475,0.364
21.47667,0.362
21.47833,0.36
21.48,0.359
21.48167,0.356
21.48333,0.355
21.485,0.353
21.48667,0.354
21.48833,0.355
21.49,0.355
21.49167,0.354
21.49333,0.352
21.495,0.349
21.49667,0.348
21.49833,0.348
21.5,0.348
21.50167,0.347
21.50333,0.345
21.505,0.344
21.50667,0.344
21.50833,0.344
21.51,0.342
21.51167,0.34
21.51333,0.341
21.515,0.34
21.51667,0.34
21.51833,0.338
21.52,0.336
21.52167,0.336
21.52333,0.337
21.525,0.336
21.52667,0.336
21.52833,0.336
21.53,0.335
21.53167,0.333
21.53333,0.332
21.535,0.331
21.53667,0.33
21.53833,0.328
21.54,0.327
21.54167,0.327
21.54333,0.327
21.545,0.327
21.54667,0.328
21.54833,0.328
21.55,0.326
21.55167,0.325
21.55333,0.324
21.555,0.323
21.55667,0.324
21.55833,0.323
21.56,0.323
21.56167,0.322
21.56333,0.321
21.565,0.319
21.56667,0.319
21.56833,0.316
21.57,0.316
21.57167,0.316
21.57333,0.316
21.575,0.316
21.57667,0.315
21.57833,0.314
21.58,0.314
21.58167,0.314
21.58333,0.314
21.585,0.314
21.58667,0.314
21.58833,0.313
21.59,0.313
21.59167,0.311
21.59333,0.311
21.595,0.311
21.59667,0.312
21.59833,0.311
21.6,0.311
21.60167,0.31
21.60333,0.308
21.605,0.307
21.60667,0.306
21.60833,0.306
21.61,0.305
21.61167,0.304
21.61333,0.304
21.615,0.302
21.61667,0.301
21.61833,0.3
21.62,0.3
21.62167,0.3
21.62333,0.3
21.625,0.301
21.62667,0.3
21.62833,0.298
21.63,0.297
21.63167,0.296
21.63333,0.296
21.635,0.294
21.63667,0.294
21.63833,0.294
21.64,0.295
21.64167,0.295
21.64333,0.294
21.645,0.295
21.64667,0.294
21.64833,0.294
21.65,0.294
21.65167,0.294
21.65333,0.292
21.655,0.29
21.65667,0.288
21.65833,0.288
21.66,0.287
21.66167,0.286
21.66333,0.285
21.665,0.285
21.66667,0.285
21.66833,0.285
21.67,0.285
21.67167,0.285
21.67333,0.284
21.675,0.283
21.67667,0.282
21.67833,0.283
21.68,0.284
21.68167,0.284
21.68333,0.284
21.685,0.283
21.68667,0.284
21.68833,0.283
21.69,0.283
21.69167,0.282
21.69333,0.283
21.695,0.284
21.69667,0.283
21.69833,0.283
21.7,0.283
21.70167,0.28
21.70333,0.279
21.705,0.278
21.70667,0.276
21.70833,0.277
21.71,0.278
21.71167,0.277
21.71333,0.278
21.715,0.278
21.71667,0.278
21.71833,0.275
21.72,0.273
21.72167,0.272
21.72333,0.272
21.725,0.272
21.72667,0.273
21.72833,0.272
21.73,0.27
21.73167,0.269
21.73333,0.268
21.735,0.268
21.73667,0.27
21.73833,0.269
21.74,0.267
21.74167,0.267
21.74333,0.265
21.745,0.265
21.74667,0.265
21.74833,0.267
21.75,0.265
21.75167,0.263
21.75333,0.262
21.755,0.262
21.75667,0.264
21.75833,0.263
21.76,0.264
21.76167,0.264
21.76333,0.263
21.765,0.263
21.76667,0.263
21.76833,0.263
21.77,0.261
21.77167,0.26
21.77333,0.257
21.775,0.257
21.77667,0.257
21.77833,0.258
21.78,0.258
21.78167,0.26
21.78333,0.261
21.785,0.259
21.78667,0.261
21.78833,0.262
21.79,0.263
21.79167,0.263
21.79333,0.263
21.795,0.261
21.79667,0.261
21.79833,0.259
21.8,0.258
21.80167,0.258
21.80333,0.258
21.805,0.258
21.80667,0.256
21.80833,0.256
21.81,0.257
21.81167,0.254
21.81333,0.251
21.815,0.249
21.81667,0.25
21.81833,0.249
21.82,0.25
21.82167,0.25
21.82333,0.25
21.825,0.25
21.82667,0.251
21.82833,0.251
21.83,0.252
21.83167,0.252
21.83333,0.251
21.835,0.249
21.83667,0.249
21.83833,0.251
21.84,0.249
21.84167,0.249
21.84333,0.249
21.845,0.248
21.84667,0.249
21.84833,0.25
21.85,0.248
21.85167,0.248
21.85333,0.249
21.855,0.25
21.85667,0.25
21.85833,0.249
21.86,0.246
21.86167,0.245
21.86333,0.244
21.865,0.243
21.86667,0.241
21.86833,0.241
21.87,0.244
21.87167,0.243
21.87333,0.242
21.875,0.241
21.87667,0.242
21.87833,0.241
21.88,0.24
21.88167,0.24
21.88333,0.24
21.885,0.238
21.88667,0.238
21.88833,0.241
21.89,0.24
21.89167,0.239
21.89333,0.238
21.895,0.238
21.89667,0.24
21.89833,0.239
21.9,0.241
21.90167,0.241
21.90333,0.239
21.905,0.237
21.90667,0.237
21.90833,0.235
21.91,0.235
21.91167,0.235
21.91333,0.235
21.915,0.236
21.91667,0.237
21.91833,0.236
21.92,0.237
21.92167,0.238
21.92333,0.238
21.925,0.237
21.92667,0.235
21.92833,0.237
21.93,0.237
21.93167,0.237
21.93333,0.235
21.935,0.235
21.93667,0.235
21.93833,0.234
21.94,0.232
21.94167,0.232
21.94333,0.234
21.945,0.234
21.94667,0.235
21.94833,0.235
21.95,0.236
21.95167,0.235
21.95333,0.234
21.955,0.231
21.95667,0.231
21.95833,0.229
21.96,0.227
21.96167,0.227
21.96333,0.225
21.965,0.225
21.96667,0.225
21.96833,0.227
21.97,0.227
21.97167,0.226
21.97333,0.226
21.975,0.227
21.97667,0.227
21.97833,0.229
21.98,0.23
21.98167,0.23
21.98333,0.228
21.985,0.228
21.98667,0.228
21.98833,0.226
21.99,0.225
21.99167,0.226
21.99333,0.226
21.995,0.226
21.99667,0.226
21.99833,0.225
22,0.225
